Disaster_ID,Magnitude,Fatalities,Economic_Loss($),Year,Month,Day,DayOfYear,Disaster_Type_Encoded,Location_Encoded
5670,9.147049362,9474,886494240.5,2024,8,24,237,1,2
5671,2.756678384,8397,493499357.8,2024,8,24,237,2,4
5672,7.794846442,4789,587962878.5,2024,8,24,237,2,0
5673,1.366184672,3,775385292.8,2024,8,24,237,3,3
5674,8.024951564,8087,373194594.8,2024,8,24,237,0,5
5675,4.965584628,6217,912982935.7,2024,8,24,237,4,3
5676,8.129644616,9593,162917643.4,2024,8,24,237,1,4
5677,1.300739264,1793,834618512.8,2024,8,24,237,4,2
5678,5.122464754,8754,111438209.8,2024,8,24,237,3,2
5679,3.680284583,4069,941428378.9,2024,8,24,237,3,2
5680,3.809086465,7446,864535610.5,2024,8,24,237,1,4
5681,6.685410012,3481,940583592.7,2024,8,24,237,1,0
5682,6.883392797,3624,621653339,2024,8,24,237,3,1
5683,8.402323542,5677,911664484.5,2024,8,24,237,4,1
5684,3.332720651,3940,656851845.2,2024,8,24,237,3,4
5685,5.274969575,1952,349689409.8,2024,8,24,237,4,3
5686,9.432638309,4753,339336206.1,2024,8,24,237,0,1
5687,4.062790508,9020,234735626.4,2024,8,24,237,3,4
5688,1.816858559,5223,79857615.93,2024,8,24,237,0,5
5689,4.212478875,1449,909358329.1,2024,8,25,238,1,1
5690,3.137954372,4780,202043358.5,2024,8,25,238,2,2
5691,5.729969979,8799,744013852.9,2024,8,25,238,4,4
5692,6.892057598,5865,54236370.39,2024,8,25,238,3,4
5693,1.118900153,4066,947165187.3,2024,8,25,238,2,1
5694,4.170546834,2850,998424658,2024,8,25,238,3,0
5695,3.357587476,1915,760963826.4,2024,8,25,238,2,1
5696,4.245454318,3688,801804589.5,2024,8,25,238,4,3
5697,2.199474109,2531,720597267.9,2024,8,25,238,4,0
5698,8.602259307,2849,73829909.09,2024,8,25,238,3,0
5699,4.266052452,2253,725215313,2024,8,25,238,1,5
5700,1.285507588,710,832446333.1,2024,8,25,238,1,5
5701,2.858271371,575,27135162.92,2024,8,25,238,1,4
5702,2.432229095,2760,940758748.8,2024,8,25,238,0,4
5703,1.363737449,6272,221775918.8,2024,8,25,238,2,1
5704,3.065767383,2015,654315581.5,2024,8,25,238,3,5
5705,7.919475832,6613,163725777.6,2024,8,25,238,0,3
5706,3.542779682,7619,765650880.8,2024,8,25,238,2,3
5707,6.143262259,5251,783044515.1,2024,8,25,238,3,0
5708,7.311374751,1877,139437041.9,2024,8,25,238,2,1
5709,8.335945916,3223,665090811.4,2024,8,25,238,3,5
5710,3.669356753,3010,782647475.9,2024,8,25,238,1,0
5711,4.362397191,7625,144956658.9,2024,8,25,238,4,2
5712,9.543342371,4569,588816218.8,2024,8,25,238,3,4
5713,1.568376451,3545,6655954.238,2024,8,26,239,1,2
5714,1.185489775,7449,956899312.8,2024,8,26,239,4,5
5715,3.501557362,8676,580483186.9,2024,8,26,239,4,5
5716,6.368682949,1458,849535470.9,2024,8,26,239,4,4
5717,9.327290989,216,122354187.7,2024,8,26,239,0,3
5718,8.98061161,2501,212442824.6,2024,8,26,239,0,3
5719,6.671271642,8656,340018559,2024,8,26,239,1,4
5720,5.645052249,2803,151906016,2024,8,26,239,2,4
5721,8.236389543,1516,810998835,2024,8,26,239,0,5
5722,7.871948283,1252,562830567.8,2024,8,26,239,2,2
5723,1.476414001,3750,279985520.3,2024,8,26,239,0,0
5724,1.791945001,8856,867439335.8,2024,8,26,239,2,1
5725,4.376190785,4138,339231966,2024,8,26,239,0,1
5726,3.203508754,3215,384555086.8,2024,8,26,239,1,5
5727,8.847725699,4248,618434242.3,2024,8,26,239,1,1
5728,4.538239426,6046,362949253.5,2024,8,26,239,2,0
5729,4.83694295,5352,416465989.3,2024,8,26,239,1,0
5730,9.63179756,3478,45593693.04,2024,8,26,239,3,4
5731,5.595673917,1176,120799129.6,2024,8,26,239,3,3
5732,7.870092406,8818,479362860.5,2024,8,26,239,4,1
5733,1.42942843,1,617694282.3,2024,8,26,239,1,0
5734,3.764036228,7013,694519775,2024,8,26,239,4,5
5735,1.258121859,8855,720542446,2024,8,26,239,3,2
5736,8.115504701,4966,153267509.1,2024,8,26,239,4,0
5737,6.277860114,6828,570749274.9,2024,8,27,240,3,2
5738,2.294193866,9964,910286528.9,2024,8,27,240,4,3
5739,9.740574344,8123,590322661.9,2024,8,27,240,1,0
5740,2.807345004,439,890226238.3,2024,8,27,240,2,5
5741,9.982947217,1128,190044586,2024,8,27,240,4,4
5742,2.493512306,6620,474774442.1,2024,8,27,240,0,1
5743,9.629315891,2248,750547716,2024,8,27,240,2,0
5744,3.623983222,104,766507554.8,2024,8,27,240,3,4
5745,3.386431961,1928,399353507.6,2024,8,27,240,0,5
5746,3.824744774,2735,151859331,2024,8,27,240,0,4
5747,8.018466015,7573,692221264.5,2024,8,27,240,4,2
5748,5.999015864,8703,115367687.9,2024,8,27,240,4,5
5749,4.508668168,7215,602105332.1,2024,8,27,240,0,5
5750,6.761541812,7114,828301566.1,2024,8,27,240,0,5
5751,8.308611503,7903,85385461.51,2024,8,27,240,0,1
5752,7.950694897,2767,341779339.8,2024,8,27,240,2,4
5753,4.499978404,2522,257452255.3,2024,8,27,240,1,1
5754,9.655981855,1056,141707090.5,2024,8,27,240,4,2
5755,3.472494403,5685,845574316.4,2024,8,27,240,4,5
5756,9.569849064,4200,489056535.8,2024,8,27,240,3,5
5757,9.552117319,7993,817252976.6,2024,8,27,240,3,2
5758,6.305969531,6319,816767280.4,2024,8,27,240,2,3
5759,4.841922819,9043,815115617.8,2024,8,27,240,0,0
5760,8.123200262,1947,200466892.6,2024,8,27,240,0,2
5761,3.543874018,5342,833964397.9,2024,8,28,241,4,3
5762,9.507290558,4754,694885802.2,2024,8,28,241,2,3
5763,6.205097507,1193,302927659.1,2024,8,28,241,3,2
5764,4.578876502,9342,326565064.4,2024,8,28,241,2,3
5765,9.603730931,5797,997180777.4,2024,8,28,241,0,1
5766,9.553448048,7168,262283090.3,2024,8,28,241,0,4
5767,5.994606106,9844,209995392.8,2024,8,28,241,1,2
5768,1.798528366,9068,370836256.5,2024,8,28,241,2,4
5769,1.877573275,2857,448734981.5,2024,8,28,241,0,5
5770,5.991396052,9627,439865269.1,2024,8,28,241,0,0
5771,4.088178774,4224,479878113.9,2024,8,28,241,3,2
5772,5.364446091,7814,420352804.8,2024,8,28,241,4,2
5773,8.965358423,3709,447837205,2024,8,28,241,2,2
5774,5.291041899,3468,17288270.77,2024,8,28,241,3,0
5775,6.775438038,6569,70626542.63,2024,8,28,241,0,1
5776,7.587553785,9581,565745136.5,2024,8,28,241,1,3
5777,6.719094101,7673,13562587.92,2024,8,28,241,4,4
5778,5.350952821,2448,890634980.1,2024,8,28,241,4,2
5779,1.569604353,736,892589199,2024,8,28,241,4,2
5780,9.062814766,3084,296190415.8,2024,8,28,241,4,1
5781,4.451105983,2215,726437828.8,2024,8,28,241,0,3
5782,3.987351787,7156,530647068.4,2024,8,28,241,0,1
5783,9.245577862,4021,826839999.4,2024,8,28,241,4,2
5784,9.095327799,5783,61109788.07,2024,8,28,241,2,4
5785,1.764636022,8880,539056038.6,2024,8,29,242,4,5
5786,2.2659948,1978,906302937.8,2024,8,29,242,2,5
5787,8.358330718,4072,372725823.6,2024,8,29,242,1,0
5788,1.032399246,6529,120013461.7,2024,8,29,242,3,3
5789,9.102073315,717,179369173.1,2024,8,29,242,4,3
5790,3.807553575,8581,503747619.2,2024,8,29,242,1,5
5791,5.870787568,9092,247915338,2024,8,29,242,3,4
5792,9.148542711,3257,61191992.88,2024,8,29,242,2,0
5793,3.671351684,9286,956079053,2024,8,29,242,4,0
5794,8.468129847,6654,657436462.8,2024,8,29,242,4,3
5795,8.00386907,4024,452828165.2,2024,8,29,242,2,4
5796,5.736365516,6153,203896975.2,2024,8,29,242,2,2
5797,7.861005614,794,463488615,2024,8,29,242,4,1
5798,2.902786126,5745,496896908.1,2024,8,29,242,1,4
5799,8.315129966,8296,40430181.81,2024,8,29,242,0,1
5800,4.57276124,5707,886542485.3,2024,8,29,242,1,4
5801,9.677250684,858,85125451.85,2024,8,29,242,4,5
5802,8.85330841,7618,31416020.71,2024,8,29,242,4,2
5803,9.677579591,4290,274156578.6,2024,8,29,242,3,4
5804,8.96799206,8525,421527089.3,2024,8,29,242,1,2
5805,1.278683236,5929,729558907.9,2024,8,29,242,1,5
5806,2.72073434,7620,411683233.4,2024,8,29,242,2,4
5807,2.556306503,6325,789176683.7,2024,8,29,242,4,2
5808,8.610932813,471,585297357.2,2024,8,29,242,0,1
5809,8.53772803,3129,425620099.9,2024,8,30,243,4,1
5810,3.122939183,4137,768041577.5,2024,8,30,243,0,5
5811,1.569218941,7649,116088698.5,2024,8,30,243,3,0
5812,1.206356741,8376,481413133.2,2024,8,30,243,1,1
5813,1.454312735,9640,325741959.3,2024,8,30,243,4,1
5814,9.323645317,6515,39394405.31,2024,8,30,243,1,4
5815,7.634699712,3709,477709888.8,2024,8,30,243,0,3
5816,6.639478426,4255,156876665.9,2024,8,30,243,2,2
5817,8.389362717,1517,787231934.3,2024,8,30,243,2,3
5818,4.427403132,5253,109316007.9,2024,8,30,243,4,5
5819,3.898786664,1555,749453005,2024,8,30,243,2,0
5820,4.931217935,670,891952684.1,2024,8,30,243,1,3
5821,5.435740894,7417,728879274.3,2024,8,30,243,0,5
5822,8.786918884,3305,640479647.6,2024,8,30,243,2,1
5823,7.436552632,2430,860429997.4,2024,8,30,243,4,5
5824,3.667392212,2093,106783748.1,2024,8,30,243,0,1
5825,3.203702324,160,467806333.9,2024,8,30,243,2,4
5826,3.491252825,5670,585666086,2024,8,30,243,4,5
5827,1.276929493,6632,804352748.7,2024,8,30,243,1,3
5828,9.549860359,5637,182414512.6,2024,8,30,243,3,3
5829,6.044814609,5390,477354415.5,2024,8,30,243,3,2
5830,2.42950064,3520,323701036.5,2024,8,30,243,2,1
5831,7.302258062,3423,365800822.8,2024,8,30,243,3,1
5832,1.558235562,117,251550133.7,2024,8,30,243,3,3
5833,5.498435722,3577,516066862.4,2024,8,31,244,2,1
5834,6.57362414,7395,938721847.1,2024,8,31,244,2,3
5835,1.824413349,2453,513099970.6,2024,8,31,244,0,3
5836,3.336443015,8360,434959328.5,2024,8,31,244,4,3
5837,1.4444704,6306,558557144.6,2024,8,31,244,1,1
5838,1.801836222,1532,817045097.9,2024,8,31,244,4,5
5839,9.851365899,276,648259543.5,2024,8,31,244,0,5
5840,8.224805989,9506,518798801,2024,8,31,244,4,1
5841,6.05149847,9055,765064719.2,2024,8,31,244,3,5
5842,5.662176505,3306,186960234.8,2024,8,31,244,2,4
5843,4.648915203,4530,349840129,2024,8,31,244,4,0
5844,8.587429578,3475,797419477.9,2024,8,31,244,2,4
5845,4.356929012,0,901414744.2,2024,8,31,244,3,1
5846,6.250271004,5168,737181448.1,2024,8,31,244,2,1
5847,4.059554925,2628,1104421.096,2024,8,31,244,1,2
5848,7.788851306,7851,368565986.2,2024,8,31,244,3,2
5849,4.185597934,7773,476596799.4,2024,8,31,244,1,5
5850,3.683266543,3589,442868007,2024,8,31,244,4,0
5851,7.129777449,6405,765001505.5,2024,8,31,244,4,0
5852,2.208132488,9993,267367536.4,2024,8,31,244,4,4
5853,6.529373346,2384,442012415.9,2024,8,31,244,3,1
5854,3.503786655,2916,910522171.9,2024,8,31,244,2,1
5855,3.619223519,4736,757000374.2,2024,8,31,244,4,3
5856,9.006038145,7655,700664146.4,2024,8,31,244,2,0
5857,7.884267648,8416,838277248.1,2024,9,1,245,2,1
5858,8.099469911,1557,726127289.2,2024,9,1,245,2,4
5859,3.941993207,8525,639166781.8,2024,9,1,245,4,1
5860,1.583223776,2209,547260891.7,2024,9,1,245,3,1
5861,9.172687207,2238,162345014.6,2024,9,1,245,0,2
5862,9.994303325,3362,342193196.7,2024,9,1,245,1,1
5863,5.287954209,1762,304300594,2024,9,1,245,1,0
5864,1.655552477,6025,949731948.9,2024,9,1,245,0,3
5865,8.756533327,4866,526481365.2,2024,9,1,245,2,2
5866,2.030922076,9865,272628863.2,2024,9,1,245,4,0
5867,9.172947114,1000,4008508.682,2024,9,1,245,2,2
5868,5.797174517,2673,817165644.5,2024,9,1,245,0,2
5869,1.549162591,4324,78710177.49,2024,9,1,245,3,4
5870,4.421559377,6349,506106807.6,2024,9,1,245,1,1
5871,6.926684802,2185,693494012.9,2024,9,1,245,4,4
5872,1.465672159,7368,796299212.8,2024,9,1,245,1,5
5873,6.125338248,3732,711407105.9,2024,9,1,245,2,5
5874,1.576436413,2155,647436289.9,2024,9,1,245,2,0
5875,1.57993558,4654,828633991.9,2024,9,1,245,0,3
5876,8.961783443,2435,666320611.7,2024,9,1,245,3,3
5877,3.140785272,9042,731427338.6,2024,9,1,245,2,4
5878,4.242938152,4970,523854388.4,2024,9,1,245,4,5
5879,7.131627958,3987,48869809.53,2024,9,1,245,1,4
5880,6.079640752,1861,348231144.1,2024,9,1,245,1,0
5881,5.619719133,5406,539699582.3,2024,9,2,246,2,2
5882,1.525071653,4795,32843248.84,2024,9,2,246,0,3
5883,9.941423926,9817,67895293.38,2024,9,2,246,0,2
5884,3.851628575,5788,669983248.7,2024,9,2,246,4,5
5885,6.182556196,7910,798255978.9,2024,9,2,246,0,1
5886,1.558730335,5206,868604990.1,2024,9,2,246,4,1
5887,9.273384309,5925,644635836,2024,9,2,246,3,5
5888,8.133120053,2935,193411962.1,2024,9,2,246,2,4
5889,5.224063859,9792,464760056.3,2024,9,2,246,1,3
5890,6.584543003,1950,979275215.8,2024,9,2,246,2,1
5891,8.121239415,8603,853150580.7,2024,9,2,246,1,0
5892,6.210857669,488,692577070.1,2024,9,2,246,4,2
5893,5.61408786,7902,952535946.6,2024,9,2,246,4,3
5894,4.894256464,3949,794789657.7,2024,9,2,246,2,0
5895,6.257406182,8703,921996392.2,2024,9,2,246,1,1
5896,6.813757904,1497,9436029.124,2024,9,2,246,4,4
5897,9.60692606,9741,687775396.2,2024,9,2,246,1,5
5898,7.233848311,687,360724146.1,2024,9,2,246,2,2
5899,4.89638796,6581,166866043.9,2024,9,2,246,2,1
5900,3.618110662,3646,981027078.6,2024,9,2,246,3,4
5901,3.390024937,3332,81889479.66,2024,9,2,246,1,2
5902,9.975791288,9970,966597481.2,2024,9,2,246,4,3
5903,2.741222299,2696,153316769.7,2024,9,2,246,3,4
5904,1.87272758,5195,358138819.8,2024,9,2,246,4,0
5905,4.837282713,9999,869890313.9,2024,9,3,247,0,4
5906,2.727118156,6141,890409349,2024,9,3,247,1,2
5907,2.737839172,9490,316452994.1,2024,9,3,247,0,2
5908,7.329327159,607,409607286.1,2024,9,3,247,3,2
5909,2.960860391,7214,740061432.9,2024,9,3,247,4,2
5910,8.682239175,2768,821460982.4,2024,9,3,247,3,1
5911,7.633166261,4352,754794176.3,2024,9,3,247,2,4
5912,7.028441606,8894,169130752.4,2024,9,3,247,1,3
5913,7.896294813,8082,129875868,2024,9,3,247,4,3
5914,6.552417909,8669,453132431.1,2024,9,3,247,4,4
5915,5.803038819,7222,227251439.7,2024,9,3,247,4,2
5916,4.193761285,6353,308827665.5,2024,9,3,247,2,0
5917,4.47858902,5909,133390721.3,2024,9,3,247,0,3
5918,1.953544787,384,774904547,2024,9,3,247,1,1
5919,1.158620478,1188,191833426.1,2024,9,3,247,4,0
5920,3.565505519,9168,465867294.8,2024,9,3,247,4,5
5921,5.500996058,7763,685122164.5,2024,9,3,247,2,3
5922,7.748870971,5581,795877989.5,2024,9,3,247,4,1
5923,9.382731357,195,506942679.7,2024,9,3,247,3,5
5924,9.067913545,7369,892676392.1,2024,9,3,247,1,1
5925,4.585157343,2916,85457604.7,2024,9,3,247,1,2
5926,1.925244602,6288,900223766.7,2024,9,3,247,1,1
5927,7.289018189,7178,836734561.1,2024,9,3,247,1,2
5928,8.558592689,7901,602611989.3,2024,9,3,247,1,1
5929,9.569853468,7813,325232059.8,2024,9,4,248,4,4
5930,6.212515177,1169,779920219.3,2024,9,4,248,3,5
5931,6.038841362,225,35502359.81,2024,9,4,248,0,1
5932,3.282365965,7390,995134930.1,2024,9,4,248,0,2
5933,9.990112756,1935,633188695,2024,9,4,248,1,4
5934,2.140899127,406,72694768.85,2024,9,4,248,4,2
5935,5.782395397,1420,644037076.9,2024,9,4,248,3,4
5936,7.270277632,1733,488806559.7,2024,9,4,248,4,2
5937,9.091909959,1076,815706470.6,2024,9,4,248,1,0
5938,7.384886665,1786,232236219.2,2024,9,4,248,0,2
5939,1.326084734,8039,993699066.1,2024,9,4,248,2,0
5940,2.777641864,7446,633681409.4,2024,9,4,248,4,3
5941,5.393589928,3453,400798230.9,2024,9,4,248,1,4
5942,4.766224975,2841,735165204.7,2024,9,4,248,0,2
5943,1.173664552,6546,604628980,2024,9,4,248,1,1
5944,2.239525653,642,546172824.8,2024,9,4,248,4,5
5945,9.864309238,8409,988171004.7,2024,9,4,248,0,0
5946,8.952547342,622,896762024.9,2024,9,4,248,3,0
5947,8.515470373,7750,332421692.7,2024,9,4,248,0,4
5948,4.082931499,9682,661347945.5,2024,9,4,248,3,2
5949,9.923900932,6712,6711710.976,2024,9,4,248,2,4
5950,5.934874286,1318,528482067,2024,9,4,248,0,5
5951,2.258806067,4909,189688226.1,2024,9,4,248,4,1
5952,9.236534547,181,690981465.8,2024,9,4,248,1,2
5953,7.8407124,1212,279626519.3,2024,9,5,249,1,5
5954,9.522387602,9839,651701121.2,2024,9,5,249,0,4
5955,2.566718917,2016,137833817.3,2024,9,5,249,0,0
5956,2.62993492,355,252724420.4,2024,9,5,249,1,2
5957,6.56124041,4551,133115990.6,2024,9,5,249,3,5
5958,2.802511743,5436,615040405.4,2024,9,5,249,0,2
5959,4.302661051,1526,784324570,2024,9,5,249,2,4
5960,3.262987834,450,210259887.6,2024,9,5,249,3,0
5961,5.68270525,8252,717882533.3,2024,9,5,249,3,0
5962,7.415625725,157,759808164.3,2024,9,5,249,4,2
5963,5.030729583,700,150789400.4,2024,9,5,249,1,0
5964,8.601533251,5967,457647946.9,2024,9,5,249,4,2
5965,3.242359355,5580,163130556.1,2024,9,5,249,0,2
5966,4.663768915,2635,709481381,2024,9,5,249,1,2
5967,9.9159276,171,489353559.5,2024,9,5,249,3,1
5968,5.068212816,5968,901079056.1,2024,9,5,249,1,4
5969,4.90473121,5178,438904612,2024,9,5,249,3,5
5970,4.605154456,4232,486952165.9,2024,9,5,249,1,0
5971,7.309460715,9217,269257627,2024,9,5,249,2,4
5972,9.800788086,5267,402215849.8,2024,9,5,249,1,3
5973,6.419951603,5708,12060850.52,2024,9,5,249,0,4
5974,8.83676628,8260,408559154.7,2024,9,5,249,3,0
5975,9.111025769,1554,554243506.7,2024,9,5,249,1,0
5976,9.337428803,7737,493742012.9,2024,9,5,249,3,3
5977,9.350339064,1447,971581192.8,2024,9,6,250,0,4
5978,2.491732407,7313,722024610.9,2024,9,6,250,2,1
5979,6.178590829,8964,453091460.7,2024,9,6,250,4,2
5980,4.517861612,1410,80693480.69,2024,9,6,250,0,2
5981,4.110901514,9791,618937726.4,2024,9,6,250,0,1
5982,8.031452037,2838,241871581.8,2024,9,6,250,0,5
5983,7.590650187,6945,521273987.2,2024,9,6,250,1,4
5984,3.311695534,3730,340878711.8,2024,9,6,250,0,5
5985,3.165630706,5069,498122742.1,2024,9,6,250,0,5
5986,8.255744544,6504,78749989.51,2024,9,6,250,4,5
5987,3.399347127,710,115568482.9,2024,9,6,250,0,5
5988,6.043408851,2873,740844019.1,2024,9,6,250,2,4
5989,5.937634161,9285,570857544.7,2024,9,6,250,2,5
5990,2.876291127,7553,784093723.6,2024,9,6,250,4,2
5991,7.076535033,2123,134897601.1,2024,9,6,250,0,2
5992,4.820178506,6829,626487019.1,2024,9,6,250,3,0
5993,1.065899075,9519,36588663.83,2024,9,6,250,1,2
5994,9.898698123,8307,225100474.2,2024,9,6,250,4,0
5995,8.126563753,4612,418227369.9,2024,9,6,250,4,1
5996,2.739621186,783,655326393.6,2024,9,6,250,2,5
5997,8.918179953,8024,872464772.1,2024,9,6,250,2,5
5998,3.357746286,1063,11450286.29,2024,9,6,250,0,4
5999,7.304831212,5765,177835742.2,2024,9,6,250,3,3
6000,8.492239747,646,619276544.1,2024,9,6,250,1,4
6001,1.199069352,1260,886199250.9,2024,9,7,251,4,3
6002,1.076673636,5925,840673887.3,2024,9,7,251,1,0
6003,8.306680049,2333,383012157.4,2024,9,7,251,2,4
6004,5.10638491,6958,634715033.8,2024,9,7,251,4,5
6005,2.457888704,9454,998854066.8,2024,9,7,251,3,5
6006,8.058704408,1563,261749486.4,2024,9,7,251,4,4
6007,9.620514408,8671,8325039.168,2024,9,7,251,0,2
6008,3.476124702,5817,586688660.6,2024,9,7,251,2,1
6009,6.243891522,8672,543723992.4,2024,9,7,251,2,5
6010,4.866082394,6105,608892090.9,2024,9,7,251,3,0
6011,2.639783308,5316,96692654.19,2024,9,7,251,0,2
6012,2.571204068,3970,704702527.7,2024,9,7,251,3,3
6013,8.460971015,6136,101854831.7,2024,9,7,251,2,3
6014,7.036220461,1240,50359589.21,2024,9,7,251,4,4
6015,2.459219853,6108,614029112.7,2024,9,7,251,2,2
6016,6.99615958,9077,503663764.1,2024,9,7,251,0,3
6017,3.092166204,63,428149354.4,2024,9,7,251,4,2
6018,2.221809495,8122,727462843.6,2024,9,7,251,3,5
6019,1.317926068,794,91632646.51,2024,9,7,251,4,1
6020,6.831778712,8330,588462396.7,2024,9,7,251,1,1
6021,5.13803131,2571,432890466.6,2024,9,7,251,0,1
6022,4.887773321,780,676633145.9,2024,9,7,251,3,0
6023,9.308671577,4817,65188585.78,2024,9,7,251,0,1
6024,6.789499062,2960,916669938.2,2024,9,7,251,2,2
6025,7.201723747,4780,291169731.6,2024,9,8,252,4,5
6026,7.142931984,6892,741903796,2024,9,8,252,0,3
6027,5.521270517,9707,18362809.19,2024,9,8,252,4,1
6028,7.110437766,7871,990745573.9,2024,9,8,252,4,4
6029,2.855762266,9544,547411848.2,2024,9,8,252,0,0
6030,9.824335666,8637,848723458.8,2024,9,8,252,2,3
6031,7.03024305,1986,807492245.9,2024,9,8,252,4,2
6032,1.338650629,4585,759329477.9,2024,9,8,252,4,4
6033,4.757919876,7918,250480712.7,2024,9,8,252,0,5
6034,6.503734322,6462,108289013,2024,9,8,252,1,5
6035,6.547745849,3724,283899115.9,2024,9,8,252,3,4
6036,8.994866456,4801,767781425.6,2024,9,8,252,4,2
6037,2.684884858,7631,221694482.4,2024,9,8,252,4,2
6038,3.47223624,8767,349533008.7,2024,9,8,252,1,3
6039,1.418211904,1276,723738839.6,2024,9,8,252,3,4
6040,1.435060051,8378,560260596.2,2024,9,8,252,3,1
6041,6.032554511,3624,422520776.8,2024,9,8,252,0,1
6042,6.261608221,8562,293417363.9,2024,9,8,252,3,2
6043,2.339099211,6420,612454179.8,2024,9,8,252,3,0
6044,1.521474975,5005,191479993.3,2024,9,8,252,2,5
6045,5.846785567,6050,303762533.3,2024,9,8,252,1,3
6046,7.899774379,253,466992585.8,2024,9,8,252,2,3
6047,5.741291604,4738,603671269.1,2024,9,8,252,3,3
6048,7.880018088,4774,824878166.9,2024,9,8,252,2,0
6049,8.469731824,4455,101319852.7,2024,9,9,253,1,5
6050,5.034107437,8496,360786789.1,2024,9,9,253,4,3
6051,7.607862671,2578,109865573.8,2024,9,9,253,1,0
6052,9.085231828,4268,293440614.3,2024,9,9,253,2,1
6053,6.224265255,748,331501753.3,2024,9,9,253,0,2
6054,2.945629471,1659,286281624.8,2024,9,9,253,1,2
6055,6.905953422,2266,809265928.3,2024,9,9,253,0,1
6056,3.76610655,9557,635731182.8,2024,9,9,253,2,2
6057,5.56344458,8856,795399608.3,2024,9,9,253,3,2
6058,1.463979239,2280,373787410.7,2024,9,9,253,4,1
6059,2.822712165,7964,301244127.9,2024,9,9,253,4,1
6060,9.426068545,1360,665893976.4,2024,9,9,253,2,3
6061,9.865789075,2424,703809650.1,2024,9,9,253,1,5
6062,4.469462815,7245,647879145.4,2024,9,9,253,4,4
6063,9.491923237,505,321184665,2024,9,9,253,3,5
6064,9.55380755,6926,722926179.6,2024,9,9,253,0,4
6065,4.44580155,9046,203178792.4,2024,9,9,253,4,5
6066,4.97353397,6377,275625507.2,2024,9,9,253,1,1
6067,6.379800151,4169,703063636.6,2024,9,9,253,3,1
6068,6.48189252,6472,815563675,2024,9,9,253,4,2
6069,7.720500541,2237,667851494.2,2024,9,9,253,2,4
6070,7.587172766,290,868532691.7,2024,9,9,253,4,2
6071,9.742853455,9911,651659483.8,2024,9,9,253,3,5
6072,5.820042024,4456,851007434.8,2024,9,9,253,4,1
6073,2.731199121,326,82616522.89,2024,9,10,254,2,2
6074,2.461198013,1891,308600609.4,2024,9,10,254,3,5
6075,1.422947336,359,306268091.2,2024,9,10,254,1,2
6076,7.171118113,3648,317828062.8,2024,9,10,254,2,5
6077,5.068190556,390,340829474,2024,9,10,254,3,3
6078,3.241526839,9270,225605034.5,2024,9,10,254,1,2
6079,5.443267807,8863,54573477.66,2024,9,10,254,4,3
